EpThisIter,ev_tdlam_before,surrgain,EpisodesSoFar,EpLenMean,TimeElapsed,TimestepsSoFar,meankl,optimgain,EpRewMean,entloss,entropy
7,-4.4339776,0.30807287,106,34.1,22.767147541046143,3526,0.008811435,0.30807287,9.665602777970107e-05,0.0,39.643894
8,-9.975643,0.28246742,114,33.7,24.18736433982849,3786,0.008111985,0.28246742,8.412564676164093e-05,0.0,39.68546
8,-3.3755407,0.29154447,122,33.05,25.625668048858643,4034,0.008157967,0.29154447,7.324588837643754e-05,0.0,39.669987
6,-3.654851,0.3002044,128,33.375,27.07084608078003,4281,0.008450306,0.3002044,7.041581521170968e-05,0.0,39.682056
8,-8.787345,0.2602673,136,33.9,28.471489667892456,4542,0.007959299,0.2602673,8.32682425353567e-05,0.0,39.658783
7,-4.552708,0.28646788,143,35.65,29.89930820465088,4823,0.00841502,0.28646788,0.00010383228308238882,0.0,39.634884
6,-7.7466736,0.28222227,149,36.325,31.42222285270691,5079,0.007972483,0.28222227,0.00010638826675614457,0.0,39.653103
8,-12.272564,0.31855115,157,36.55,32.85354018211365,5338,0.008602256,0.31855115,0.00011005771375325452,0.0,39.658657
7,-3.7938886,0.24701065,164,37.1,34.286343812942505,5593,0.008059017,0.24701065,0.00012733979183399935,0.0,39.686172
7,-5.510856,0.36295503,171,36.7,35.83712553977966,5842,0.008588656,0.36295503,0.0001312073903369325,0.0,39.690876
7,-9.07317,0.27142197,178,36.15,37.235042572021484,6071,0.008557817,0.27142197,0.00010845519196358106,0.0,39.633144
8,-15.12252,0.3759229,186,35.0,38.76651096343994,6327,0.0080893,0.3759229,9.40605466748073e-05,0.0,39.619076
8,-7.834297,0.34475386,194,34.0,40.360538482666016,6599,0.008162977,0.34475386,8.454488255537237e-05,0.0,39.613163
7,-2.0668628,0.35633147,201,33.6,41.77881073951721,6846,0.009521062,0.35633147,7.803378098352449e-05,0.0,39.63135
8,-7.5612564,0.71557367,209,33.625,43.21808314323425,7121,0.007834115,0.71557367,0.00010634600034800003,0.0,39.637295
7,-9.594562,0.26211345,216,34.45,44.744996309280396,7369,0.009019747,0.26211345,9.168403733978124e-05,0.0,39.617603
8,-13.264432,0.30585033,224,34.275,46.247300148010254,7647,0.0083312495,0.30585033,8.649988226888528e-05,0.0,39.587204
7,-7.092067,0.26680976,231,35.1,47.86606216430664,7906,0.008794686,0.26680976,9.052000883961127e-05,0.0,39.559418
8,-12.1310835,0.411766,239,34.175,49.49052882194519,8149,0.009932605,0.411766,8.906902794167092e-05,0.0,39.60528
8,-4.7549815,0.30342346,247,34.3,51.21949791908264,8411,0.008754862,0.30342346,5.9484031271448994e-05,0.0,39.58282
7,-3.6513371,0.27993184,254,33.95,52.84099507331848,8670,0.008268716,0.27993184,5.779001815339975e-05,0.0,39.52808
7,-7.2410383,0.33806455,261,34.1,54.314918994903564,8897,0.00859927,0.33806455,8.779039449472074e-05,0.0,39.5047
7,-10.950849,0.31718346,268,34.125,55.72891592979431,9169,0.008044248,0.31718346,0.00011446586031064851,0.0,39.489136
7,-6.434183,0.29885173,275,34.425,57.18805646896362,9414,0.008664668,0.29885173,0.00010940146463406372,0.0,39.465153
7,-5.7783723,0.32022983,282,35.65,58.66698169708252,9676,0.008288961,0.32022983,0.0001275216962408668,0.0,39.44168
7,-8.371823,0.29797965,289,35.775,60.13530254364014,9931,0.008706126,0.29797965,0.00012233679682000095,0.0,39.44388
7,-3.0083432,0.38542008,296,35.7,61.58315587043762,10170,0.008409573,0.38542008,0.0001105506880573889,0.0,39.429657
6,-7.1317186,0.30361366,302,37.25,63.139158725738525,10425,0.008552388,0.30361366,9.60096411800916e-05,0.0,39.460903
7,-0.92218316,0.29598504,309,36.625,64.76029086112976,10670,0.008389645,0.29598504,8.936174808025645e-05,0.0,39.427303
7,-6.9105086,0.28667504,316,36.6,66.16880488395691,10928,0.009029634,0.28667504,8.57082051772836e-05,0.0,39.458027
6,-3.984321,0.3753273,322,37.0,67.63643002510071,11156,0.009742562,0.3753273,9.12228675249058e-05,0.0,39.467773
7,-11.169087,0.35303187,329,37.1,69.07523012161255,11415,0.008499546,0.35303187,0.0001005224542901043,0.0,39.4361
6,-11.766322,0.28414977,335,37.55,70.56637978553772,11646,0.009232745,0.28414977,9.766954002786164e-05,0.0,39.398666
7,-5.8354692,0.4874011,342,37.925,72.02267289161682,11942,0.010564011,0.4874011,9.714319376034769e-05,0.0,39.39877
7,-5.863847,0.36657208,349,38.45,73.60755586624146,12208,0.008861419,0.36657208,0.00010183772852817267,0.0,39.427494
7,-6.546177,1.6261365,356,38.075,75.24347996711731,12451,0.01388211,1.6261365,0.00010665273532727514,0.0,39.417965
7,-7.3223476,1.068886,363,37.775,76.7368516921997,12692,0.012556764,1.068886,9.519157376951063e-05,0.0,39.422703
7,-7.129115,0.40295053,370,36.825,78.36495757102966,12945,0.009480564,0.40295053,9.80913740548878e-05,0.0,39.416042
6,-1.5074632,0.35610503,376,37.425,79.96148324012756,13193,0.009219082,0.35610503,0.0001066757439840109,0.0,39.40982
8,-3.579895,0.3556999,384,35.775,81.65516805648804,13458,0.009526077,0.3556999,0.0001120076100322659,0.0,39.369965
5,-3.901125,0.30127937,389,37.625,83.44689893722534,13713,0.009406947,0.30127937,9.406119628487553e-05,0.0,39.383408
8,-6.979716,0.32488188,397,37.575,85.0253541469574,13987,0.00792969,0.32488188,8.532262768642949e-05,0.0,39.37175
8,-9.481822,0.73771703,405,37.375,86.61375260353088,14252,0.009682272,0.73771703,0.00010192385507883282,0.0,39.362736
7,-8.6938505,0.2924273,412,36.9,88.19460415840149,14502,0.009571883,0.2924273,7.925426386929807e-05,0.0,39.393612
7,-7.915762,0.3952916,419,36.675,89.89602708816528,14760,0.009674574,0.3952916,7.05697033768795e-05,0.0,39.402653
8,-11.653878,0.31343806,427,35.275,91.68416714668274,15029,0.008760022,0.31343806,7.361594204048446e-05,0.0,39.401356
6,-2.6267722,0.31517237,433,36.225,93.59376001358032,15291,0.009331644,0.31517237,7.207018777493134e-05,0.0,39.399708
7,-1.3061509,0.3258489,440,36.6,95.4062192440033,15557,0.009623342,0.3258489,7.97978135665664e-05,0.0,39.423946
6,-3.589203,0.4155693,446,37.775,97.14728283882141,15786,0.009280085,0.4155693,9.142587915592915e-05,0.0,39.468822
6,-6.709089,0.30564928,452,38.35,98.67657685279846,16036,0.009040301,0.30564928,9.867620953723248e-05,0.0,39.501347
6,-5.596904,0.30433547,458,38.825,100.19445991516113,16286,0.008368909,0.30433547,9.124321813482649e-05,0.0,39.50826
5,-4.747093,0.34938097,463,40.5,101.81239104270935,16530,0.008747751,0.34938097,8.665949134431292e-05,0.0,39.50885
5,-4.4196997,0.28803113,468,42.625,103.29909133911133,16777,0.008404123,0.28803113,8.633300147688932e-05,0.0,39.532578
7,-1.9243317,0.41151977,475,40.125,104.80490922927856,17001,0.01103637,0.41151977,8.815307037596105e-05,0.0,39.53851
7,-4.327479,0.3439718,482,39.875,106.30162930488586,17224,0.009270167,0.3439718,6.71996808225773e-05,0.0,39.547
9,-8.715112,0.44231784,491,38.175,107.89756894111633,17509,0.011428837,0.44231784,4.5676726852946335e-05,0.0,39.510136
8,-7.0671043,0.36236745,499,36.375,109.463387966156,17788,0.009498853,0.36236745,5.1606600855253146e-05,0.0,39.50101
8,-2.5842423,0.286422,507,32.6,110.92238998413086,18043,0.009274245,0.286422,5.239517793873229e-05,0.0,39.458866
8,-6.208696,0.40850335,515,32.6,112.45546698570251,18305,0.008773357,0.40850335,5.320342318527412e-05,0.0,39.44652
7,-0.2724023,0.3599722,522,33.675,114.01087093353271,18571,0.009381049,0.3599722,6.351340960503084e-05,0.0,39.520687
7,-7.253587,0.2741909,529,34.8,115.57590818405151,18824,0.009868944,0.2741909,5.99676682291188e-05,0.0,39.513683
7,-1.0394313,0.32081243,536,34.75,117.04848790168762,19081,0.009488514,0.32081243,7.051970290155741e-05,0.0,39.529648
8,-11.325742,0.29617435,544,34.55,118.54159688949585,19342,0.009164275,0.29617435,7.099109341445239e-05,0.0,39.47083
7,-7.6852713,0.40361324,551,35.475,120.00514197349548,19601,0.009474632,0.40361324,6.543533069917993e-05,0.0,39.470684
8,-9.7144,0.28330708,559,35.475,121.42282724380493,19888,0.01030444,0.28330708,6.151563964726308e-05,0.0,39.459843
8,-7.6803894,0.32396942,567,34.85,122.90246391296387,20160,0.00891161,0.32396942,7.514933503277024e-05,0.0,39.47761
7,-2.473691,0.31853572,574,35.275,124.45979166030884,20412,0.008911703,0.31853572,6.945633484588192e-05,0.0,39.453426
8,-9.473409,0.3981955,582,35.65,125.9151930809021,20695,0.01041081,0.3981955,6.81165842936415e-05,0.0,39.415867
7,-2.6806784,0.42324013,589,35.175,127.3765664100647,20940,0.009758884,0.42324013,6.7392605482434e-05,0.0,39.426517
7,-4.444272,0.3786559,596,35.425,128.8849151134491,21200,0.009303119,0.3786559,7.999012611962135e-05,0.0,39.409145
7,-1.152812,0.29340726,603,35.375,130.45138025283813,21430,0.009421784,0.29340726,8.296652836662968e-05,0.0,39.375797
6,-8.021099,0.3557703,609,36.7,131.9059019088745,21704,0.010065608,0.3557703,8.753055028634332e-05,0.0,39.38051
7,-8.383775,0.4101246,616,36.125,133.62001705169678,21933,0.0092816595,0.4101246,7.447427580450642e-05,0.0,39.356083
6,-6.3321223,0.37026602,622,37.3,135.432767868042,22187,0.010940713,0.37026602,8.011511240109577e-05,0.0,39.341434
7,-4.102897,0.30284163,629,37.2,137.15489435195923,22428,0.009895013,0.30284163,9.952689577418642e-05,0.0,39.301
8,-6.751777,0.28717613,637,36.95,138.7933371067047,22698,0.010042921,0.28717613,9.387955879643821e-05,0.0,39.323032
6,-11.267372,0.2855607,643,37.225,140.2210853099823,22919,0.010700749,0.2855607,9.488437054562673e-05,0.0,39.322384
8,-6.263133,0.37928715,651,35.675,141.72948384284973,23201,0.008683915,0.37928715,8.985946054986777e-05,0.0,39.310757
8,-10.425177,0.32843062,659,35.4,143.265141248703,23453,0.01050496,0.32843062,9.042573814318853e-05,0.0,39.311802
8,-12.468575,0.29483768,667,33.25,144.82500648498535,23711,0.008634454,0.29483768,7.676704890262489e-05,0.0,39.306126
7,-6.2048845,0.32877094,674,33.475,146.44426822662354,23953,0.009340735,0.32877094,7.477501491447802e-05,0.0,39.3318
7,-8.078585,0.34731257,681,34.225,147.99266266822815,24212,0.009621499,0.34731257,6.593146023638938e-05,0.0,39.324726
7,-5.4324403,0.34372187,688,34.525,149.51725554466248,24470,0.009585797,0.34372187,6.886136445055951e-05,0.0,39.32163
7,-4.8215904,0.31343183,695,35.0,151.0553674697876,24732,0.00964423,0.31343183,6.767025598636899e-05,0.0,39.282185
7,-3.042963,0.27246076,702,35.7,152.5240194797516,24982,0.008919083,0.27246076,6.214474126877467e-05,0.0,39.255386
7,-5.45056,0.46499458,709,35.6,153.98634386062622,25232,0.010949179,0.46499458,5.75532962892605e-05,0.0,39.223843
7,-2.0434875,0.3694756,716,36.425,155.55618500709534,25492,0.010568915,0.3694756,4.77985609176127e-05,0.0,39.23778
6,-7.484991,0.3633346,722,36.875,157.65341138839722,25729,0.00968882,0.3633346,4.567926284232528e-05,0.0,39.219173
7,-7.8741407,0.3091896,729,37.725,159.23611092567444,26005,0.009514957,0.3091896,4.4895664917303396e-05,0.0,39.2014
10,-9.787076,0.61804354,739,35.225,160.6793692111969,26277,0.012104241,0.61804354,6.184990506124879e-05,0.0,39.191463
6,-21.465439,0.7163656,745,35.325,162.1874680519104,26506,0.014956578,0.7163656,6.621108039435233e-05,0.0,39.155056
8,-10.44576,0.33663988,753,35.1,163.64433908462524,26784,0.00933276,0.33663988,8.183643985005565e-05,0.0,39.18066
8,-5.168414,0.3671996,761,35.0,165.12382340431213,27085,0.010179231,0.3671996,8.435555968511507e-05,0.0,39.196533
7,-7.8040094,0.32381666,768,34.475,166.57166647911072,27335,0.009500157,0.32381666,9.558452605917993e-05,0.0,39.216473
8,-4.6992927,0.6429492,776,34.175,168.06126475334167,27572,0.011353291,0.6429492,7.97002037118983e-05,0.0,39.220516
6,-11.033419,0.41339332,782,35.525,169.53138136863708,27811,0.011004015,0.41339332,8.798669658819814e-05,0.0,39.18513
7,-2.607774,0.3476099,789,35.15,171.0454707145691,28070,0.009244792,0.3476099,8.441706956590794e-05,0.0,39.1734
7,-7.9551983,0.3286218,796,34.75,172.42297530174255,28303,0.0094906185,0.3286218,8.454851467789091e-05,0.0,39.15295
8,-1.7785561,0.40456343,804,33.5,173.87542629241943,28545,0.012061692,0.40456343,7.15567424439525e-05,0.0,39.177002
8,-7.859132,0.16016352,812,33.1,175.39938116073608,28794,0.0041200304,0.16016352,7.930148008754247e-05,0.0,39.149593
8,-3.4968858,0.38335615,820,32.825,176.93401336669922,29042,0.01134241,0.38335615,7.608876819005445e-05,0.0,39.11823
7,-3.3415465,0.40800542,827,32.35,178.32599806785583,29294,0.010066354,0.40800542,7.847047702386873e-05,0.0,39.10919
9,-7.645212,0.38374424,836,31.725,179.89952969551086,29572,0.012397597,0.38374424,6.659780625416787e-05,0.0,39.120426
8,-6.582579,0.33008623,844,32.075,181.4016613960266,29828,0.011217155,0.33008623,6.66223128789209e-05,0.0,39.072037
7,-2.8354197,0.35761046,851,32.4,182.83099341392517,30063,0.0094605405,0.35761046,6.112682834292943e-05,0.0,39.108395
9,-7.6817474,0.5522797,860,32.4,184.19399690628052,30338,0.010308815,0.5522797,5.784566159817564e-05,0.0,39.142624
8,-9.059572,0.4694087,868,31.85,186.09426259994507,30603,0.010835491,0.4694087,5.248280295833719e-05,0.0,39.122528
7,-12.335188,0.36738512,875,32.1,188.3369266986847,30821,0.010056604,0.36738512,6.46742494693826e-05,0.0,39.121292
8,-4.1672087,0.41820145,883,32.5,190.34426951408386,31095,0.010861462,0.41820145,6.419464618748777e-05,0.0,39.10341
7,-0.9325912,0.37688905,890,32.95,191.9141285419464,31351,0.011247424,0.37688905,5.678362245122207e-05,0.0,39.062527
7,-3.305017,0.30960175,897,34.225,193.28754115104675,31625,0.009980768,0.30960175,6.442902167994635e-05,0.0,39.06343
8,-1.827904,0.40074897,905,34.525,194.79585886001587,31875,0.009778306,0.40074897,6.247901592783568e-05,0.0,39.077072
6,-2.7038057,0.31792343,911,35.425,196.33154821395874,32110,0.010227837,0.31792343,6.816441096305664e-05,0.0,39.058353
6,-2.457118,0.37755457,917,36.125,197.89701986312866,32357,0.010436288,0.37755457,6.219954356683573e-05,0.0,39.031982
8,-6.90893,0.39840654,925,35.925,199.53572273254395,32626,0.010024473,0.39840654,7.262575536795485e-05,0.0,39.029247
7,-10.081448,0.28680754,932,36.025,201.28578662872314,32872,0.0104410015,0.28680754,7.33024212795811e-05,0.0,39.021458
8,-0.21800447,0.54738283,940,35.325,202.84527039527893,33118,0.011845659,0.54738283,7.505549539165473e-05,0.0,39.043316
8,-7.199627,0.3272622,948,34.25,204.4750998020172,33389,0.01023107,0.3272622,7.315546346704264e-05,0.0,39.04199
9,-9.474155,0.28537154,957,31.75,206.1042401790619,33627,0.00898768,0.28537154,8.525741749449381e-05,0.0,39.031307
5,-9.901351,0.5442896,962,33.925,207.5637662410736,33872,0.011784339,0.5442896,8.141487951818687e-05,0.0,39.010197
6,-2.3103538,0.42459086,968,34.55,209.08891129493713,34121,0.010066225,0.42459086,8.109639813418682e-05,0.0,39.004
8,-2.5214946,0.42023575,976,34.35,210.63247179985046,34362,0.0114356475,0.42023575,8.029838522932066e-05,0.0,39.023388
7,-28.688377,0.34336907,983,35.2,212.15343356132507,34613,0.010243785,0.34336907,7.35588436704411e-05,0.0,39.03416
7,-5.040365,0.39357653,990,35.75,213.6206250190735,34873,0.010776378,0.39357653,6.930175888348248e-05,0.0,39.03097
8,-22.866169,0.4615106,998,37.35,215.12385654449463,35155,0.0039816056,0.4615106,6.019700468762569e-05,0.0,39.0238
9,-9.320977,0.5118358,1007,33.5,216.6296329498291,35420,0.011666639,0.5118358,6.081798904516302e-05,0.0,39.04347
8,-12.95127,0.35951936,1015,34.0,218.26635766029358,35689,0.010569828,0.35951936,5.438386038966046e-05,0.0,39.02124
7,-10.732419,0.36665955,1022,34.025,219.96706891059875,35941,0.010616556,0.36665955,5.844726313584017e-05,0.0,39.025375
8,-7.8224087,0.45138565,1030,33.45,221.54886412620544,36211,0.01053315,0.45138565,5.2179202866592736e-05,0.0,39.01282
8,-17.683638,0.45788214,1038,32.725,223.1877303123474,36464,0.011456653,0.45788214,4.724388993985299e-05,0.0,38.98881
8,-0.57340884,0.40375513,1046,32.625,224.70531225204468,36702,0.010891946,0.40375513,4.20299155449499e-05,0.0,38.969242
9,-6.845827,0.34570283,1055,31.8,226.15697407722473,36961,0.010133704,0.34570283,6.166734553756796e-05,0.0,38.98129
8,-2.496555,0.39424676,1063,30.6,227.70791172981262,37202,0.010040139,0.39424676,6.25128949141619e-05,0.0,38.98665
7,-3.348723,0.4513954,1070,30.95,229.29419779777527,37449,0.00983014,0.4513954,6.469116401894394e-05,0.0,39.01594
8,-7.43583,0.404917,1078,31.05,230.8142876625061,37706,0.0112832775,0.404917,6.610794308548153e-05,0.0,39.01599
9,-12.246921,0.36415625,1087,30.925,232.51300501823425,37969,0.010843264,0.36415625,7.06082060274383e-05,0.0,38.983517
8,-5.0189934,0.6396165,1095,31.6,234.08307027816772,38225,0.013984884,0.6396165,6.359204944946626e-05,0.0,38.999943
8,-4.7586727,0.3837037,1103,31.95,235.6206934452057,38480,0.011520254,0.3837037,5.631341406763008e-05,0.0,39.027798
8,-11.330636,0.4765989,1111,31.4,237.11639595031738,38745,0.01388365,0.4765989,6.179017296889031e-05,0.0,39.03973
7,-5.117536,0.17945781,1118,32.225,238.60242009162903,38995,0.004180615,0.17945781,8.004565564797719e-05,0.0,39.03662
8,-5.117009,0.27702683,1126,32.175,240.06701111793518,39235,0.009896999,0.27702683,9.571178986174257e-05,0.0,39.037918
9,-2.7712564,0.37634465,1135,31.4,241.4944167137146,39481,0.012704186,0.37634465,9.550456163665802e-05,0.0,39.030685
9,-6.7885036,0.39607152,1144,30.65,243.03512573242188,39760,0.0108473785,0.39607152,9.659709447013953e-05,0.0,39.038513
8,-12.093622,0.3877541,1152,30.6,244.63708901405334,40002,0.009896701,0.3877541,9.017732582599153e-05,0.0,39.034428
7,-12.28041,0.22907382,1159,30.825,246.16779088974,40257,0.009984897,0.22907382,7.629836918414271e-05,0.0,39.028202
7,-5.5089326,0.3020236,1166,31.175,247.63334465026855,40482,0.009972502,0.3020236,4.908224101972561e-05,0.0,39.029297
7,-25.570261,0.7192722,1173,33.2,249.1147620677948,40756,0.012003354,0.7192722,4.329658841290724e-05,0.0,39.01666
9,-11.478797,0.46036464,1182,33.15,250.6014347076416,41034,0.013166238,0.46036464,4.009791990323493e-05,0.0,38.9987
8,-10.9141035,0.39771113,1190,33.9,252.0773241519928,41295,0.009976596,0.39771113,4.217837038746556e-05,0.0,38.98181
10,-10.073789,0.61092246,1200,31.85,253.56801080703735,41567,0.0100672515,0.61092246,3.029024348964926e-05,0.0,38.97183
9,-6.537921,0.45093042,1209,31.45,255.08104157447815,41817,0.010796545,0.45093042,3.422157324651805e-05,0.0,38.9599
9,-29.097044,0.18507934,1218,29.825,256.50274658203125,42114,0.0049694837,0.18507934,4.024224452296804e-05,0.0,38.94902
8,-9.035157,0.457977,1226,30.85,257.9833085536957,42381,0.010656258,0.457977,4.378723868143878e-05,0.0,38.97203
7,-9.972363,0.5732645,1233,31.25,259.5757324695587,42634,0.013092341,0.5732645,6.105858061471252e-05,0.0,38.986317
7,-5.3312116,0.39283133,1240,33.175,261.1964590549469,42894,0.011648049,0.39283133,6.948508430108395e-05,0.0,38.989105
8,-10.9923115,0.31787854,1248,34.15,262.9514350891113,43152,0.0108558275,0.31787854,6.617595444467183e-05,0.0,39.004986
9,-8.7310505,0.66347456,1257,34.4,264.42654490470886,43439,0.011647236,0.66347456,6.909363088221928e-05,0.0,39.01721
8,-5.0254436,0.27876532,1265,33.225,265.94846057891846,43684,0.010786515,0.27876532,6.0750747125746963e-05,0.0,38.988285
8,-9.47179,0.3251291,1273,32.175,267.3878037929535,43921,0.009966694,0.3251291,6.0791727485019214e-05,0.0,38.962315
7,-12.4005785,0.2710746,1280,32.6,268.86811542510986,44198,0.011580531,0.2710746,5.765043554813881e-05,0.0,38.961643
8,-18.821966,0.6767328,1288,32.25,270.4188816547394,44442,0.012300378,0.6767328,5.8912702826038986e-05,0.0,38.98145
8,-7.51573,0.48067614,1296,32.225,271.87788820266724,44687,0.013013047,0.48067614,5.395949593736743e-05,0.0,39.000244
9,-6.3185306,0.3944748,1305,31.775,273.29540634155273,44955,0.009663906,0.3944748,5.659871067150288e-05,0.0,39.004124
8,-19.663523,0.39220837,1313,32.15,274.6800651550293,45207,0.009518737,0.39220837,4.840537127385788e-05,0.0,39.01254
8,-3.2548304,0.4836607,1321,31.2,276.2371187210083,45483,0.010666594,0.4836607,4.923957289298219e-05,0.0,39.013577
8,-1.1413655,0.3539443,1329,31.9,277.82071566581726,45738,0.014176999,0.3539443,5.581083061424242e-05,0.0,39.039005
8,-7.7837687,0.17540538,1337,31.225,279.2638874053955,45985,0.003997747,0.17540538,4.918409306364913e-05,0.0,39.02704
8,-3.219768,0.27464256,1345,31.975,280.76389741897583,46234,0.013068784,0.27464256,4.869135466964926e-05,0.0,39.008778
8,-2.4289787,0.3354097,1353,31.55,282.2902820110321,46469,0.009864897,0.3354097,5.4002531057927474e-05,0.0,38.987644
7,-16.795898,0.1611561,1360,30.525,283.8959147930145,46668,0.0042814086,0.1611561,5.70596537140106e-05,0.0,38.97861
6,-4.4532604,0.3662988,1366,32.0,285.57317638397217,46919,0.013122048,0.3662988,5.8721786983988165e-05,0.0,38.990612
9,-5.443024,0.33844882,1375,31.35,287.1514644622803,47182,0.01268602,0.33844882,7.105886191096087e-05,0.0,38.979008
8,-2.9975996,0.49532133,1383,31.425,288.5767421722412,47441,0.012263928,0.49532133,8.243967953913476e-05,0.0,38.966557
7,-8.70766,0.33600447,1390,33.475,290.0475697517395,47712,0.012667097,0.33600447,8.989503332318562e-05,0.0,38.940674
6,-3.8410845,0.4276808,1396,34.825,291.5722658634186,47953,0.010319364,0.4276808,8.279423905344712e-05,0.0,38.953335
9,-10.449889,0.39964893,1405,32.625,293.1223623752594,48201,0.011334194,0.39964893,0.00011301987412032488,0.0,38.94575
9,-13.512231,0.2955392,1414,33.1,294.55970883369446,48482,0.011267502,0.2955392,0.0001284806041974855,0.0,38.94682
6,-1.5734994,0.3372612,1420,33.95,296.12984442710876,48713,0.010373676,0.3372612,0.00012400043972987787,0.0,38.944256
